fecha,time,S1_1,S2_1,S3_1,S,EP1_1,EP2_1,EP3_1,E1_1,E2_1,E3_1,IP1_1_1,IP1_2_1,IP1_3_1,IP1_4_1,IP2_1_1,IP2_2_1,IP2_3_1,IP2_4_1,IP3_1_1,IP3_2_1,IP3_3_1,IP3_4_1,I1_1_1,I1_2_1,I1_3_1,I1_4_1,I2_1_1,I2_2_1,I2_3_1,I2_4_1,I3_1_1,I3_2_1,I3_3_1,I3_4_1,D1_1,D2_1,D3_1,R1_1,R2_1,R3_1,Y1_1_1,Y1_2_1,Y1_3_1,Y1_4_1,Y2_1_1,Y2_2_1,Y2_3_1,Y2_4_1,Y3_1_1,Y3_2_1,Y3_3_1,Y3_4_1,bet1,Sp,I1,I2,I3,II,D,R,IT,date
8/22/20,184,800556.3498,3569115.377,537850.2115,4907521.939,0,0,1,5326.720544,23748.08495,3578.73343,4093.323628,1754.281555,40.28357932,12.39830138,15522.41812,10348.27875,382.052185,90.84439418,1802.200105,1802.200105,328.1770056,91.29291175,4092.48232,1753.920994,40.06919524,12.3323192,15514.47711,10342.98474,387.6411117,89.60282921,1801.826274,1801.826274,322.9787138,90.87520827,57.73620198,1417.021686,3038.506772,97316.10154,433239.2169,62389.17168,71751.18913,30750.50963,589.5084593,181.435352,273797.1546,182632.0276,3690.367479,871.3946781,32939.52966,32939.52966,2709.711222,856.4143881,0.086997753,0.874871428,11799.09189,52678.29924,8041.376597,72518.76773,4513.26466,592944.4901,669976.5225,8/22/20
8/23/20,185,799698.0123,3565288.657,537273.5413,4902260.21,0,0,1,5234.735643,23337.98924,3516.933784,4073.152295,1745.636698,40.11675417,12.34695667,15447.44079,10298.29386,377.8144835,90.38897145,1793.830822,1793.830822,326.182914,90.54752883,4091.12319,1753.33851,40.08688023,12.3377622,15510.16848,10340.11232,386.6359818,89.73725528,1801.266841,1801.266841,323.5353885,90.88255182,58.32794919,1432.660084,3074.10095,98296.78503,437598.102,63012.08026,72431.56757,31042.10039,595.1574121,183.1739616,276377.3614,184352.1654,3743.760556,884.1287224,33239.12582,33239.12582,2755.68974,869.1914511,0.084184824,0.873933412,11768.13905,52540.59214,8021.343709,72330.0749,4565.088983,598906.9673,675802.1311,8/23/20
8/24/20,186,798879.0623,3561637.537,536723.3334,4897239.932,0,0,1,5121.841751,22834.67511,3441.086526,4044.218833,1733.236643,39.8721173,12.27166342,15339.30116,10226.20077,372.724681,89.73225652,1781.671414,1781.671414,323.4198538,89.59556128,4086.200342,1751.228718,40.07527531,12.33419049,15492.45379,10328.30253,385.1508087,89.78113528,1799.216248,1799.216248,323.7071289,90.77760208,58.91974945,1448.188075,3109.470658,99276.73843,441953.953,63634.83398,73107.87079,31331.94462,600.7775798,184.903712,278942.3724,186062.1728,3796.499233,896.7849205,33537.01863,33537.01863,2801.335089,881.8495101,0.080677926,0.873038439,11719.43778,52323.64714,7989.27547,72032.36039,4616.578483,604865.5254,681514.4643,8/24/20
8/25/20,187,798073.7369,3558047.16,536182.2791,4892303.176,0,0,1,5015.06019,22358.61154,3369.345811,4007.105865,1717.331085,39.55340255,12.17357081,15200.19419,10133.4628,366.8431473,88.88383798,1765.973892,1765.973892,319.9239608,88.44948038,4076.920145,1747.251491,40.02797015,12.31963112,15458.31566,10305.54377,383.1381377,89.71990979,1795.323132,1795.323132,323.4435801,90.54817176,59.5111211,1463.590812,3144.579829,100255.0086,446302.5366,64256.83601,73778.64184,31619.41793,606.3579685,186.6212192,281486.6722,187758.3726,3848.465061,909.3349274,33832.5775,33832.5775,2846.53915,894.3597004,0.079811088,0.872158356,11652.68316,52026.10145,7944.95924,71623.74385,4667.681762,610814.3812,687105.8068,8/25/20
8/26/20,188,797285.6317,3554533.555,535652.7941,4887471.981,0,0,1,4910.096776,21890.65381,3298.82661,3963.50872,1698.646594,39.17403025,12.05680928,15036.53876,10024.35917,360.3144343,87.87535669,1747.481487,1747.481487,315.8090337,87.14246101,4062.840472,1741.217345,39.94090556,12.29283477,15406.06909,10270.71273,380.5736475,89.54450007,1789.390649,1789.390649,322.7139146,90.18751226,60.10150402,1478.851737,3179.38842,101230.4923,450638.9518,64877.39366,74442.67083,31904.00178,611.8891887,188.3235936,284005.6803,189437.7114,3899.55762,921.7541915,34125.28001,34125.28001,2891.20753,906.6972438,0.078688742,0.871297092,11569.67771,51655.98768,7889.597192,71115.26259,4718.341661,616746.8378,692580.442,8/26/20
8/27/20,189,796549.7211,3551252.65,535158.3759,4882960.747,0,0,1,4774.644965,21286.76984,3207.823915,3912.662674,1676.855432,38.72722002,11.91929201,14845.41406,9896.942704,353.1091747,86.69426827,1725.849103,1725.849103,311.0320782,85.66459527,4043.692801,1733.0112,39.81124712,12.25292907,15334.68651,10223.12434,377.4459758,89.2488422,1781.297896,1781.297896,321.4980194,89.69183601,60.6902912,1493.953844,3213.855302,102202.0108,454957.9608,65495.76434,75098.86892,32185.22954,617.3626294,190.008185,286495.273,191097.4398,3949.687323,934.0201948,34414.65618,34414.65618,2935.25327,918.8396689,0.07413292,0.870492867,11468.9328,51206.66587,7822.180526,70497.77919,4768.499437,622655.7359,697922.0146,8/27/20
8/28/20,190,795845.9674,3548115.109,534685.5621,4878646.638,0,0,1,4632.064595,20651.10467,3112.03193,3853.591874,1651.539375,38.20419983,11.75831918,14623.09525,9748.730165,345.1846902,85.32436748,1700.636154,1700.636154,305.5383091,84.00246576,4019.02608,1722.439749,39.63487091,12.19864478,15242.44579,10161.63053,373.7348842,88.82435202,1770.842416,1770.842416,319.7668964,89.05492908,61.27682409,1508.879474,3247.937798,103168.2981,459253.9371,66111.14842,75745.90417,32462.53036,622.7678997,191.6717951,288950.4004,192734.1914,3998.753387,946.1068682,34700.12723,34700.12723,2978.577063,930.7613647,0.071646935,0.869723785,11348.39311,50668.97002,7741.31974,69758.68287,4818.094096,628533.3836,703110.1605,8/28/20
8/29/20,191,795131.7013,3544930.701,534205.6856,4874268.088,0,0,1,4522.578242,20162.98235,3038.474012,3789.190027,1623.938583,37.62859432,11.58116187,14380.55291,9587.035275,336.7703723,83.82081431,1673.114544,1673.114544,299.5250643,82.21065319,3988.594593,1709.397683,39.40906997,12.12914877,15128.40297,10085.60198,369.4344106,88.26592903,1757.911634,1757.911634,317.5040497,88.27392132,61.86038768,1523.610013,3281.590876,104127.9912,463520.8223,66722.68345,76382.58257,32735.39253,628.0954885,193.3114967,291366.5334,194344.9468,4046.666938,957.9905359,34981.17391,34981.17391,3021.088445,942.4392975,0.073616615,0.868943214,11211.86886,50059.88466,7649.566044,68921.31957,4867.061276,634371.497,708159.8778,8/29/20
8/30/20,192,794403.7205,3541685.148,533716.595,4869805.464,0,0,1,4443.670226,19811.18723,2985.460014,3723.932191,1595.970939,37.03805517,11.39940835,14134.7685,9423.179003,328.2051636,82.26901664,1645.258789,1645.258789,293.2947563,80.37176122,3952.83076,1694.070326,39.13603607,12.04511561,14994.1886,9996.125736,364.5811072,87.57951827,1742.692545,1742.692545,314.732018,87.3564257,62.44026132,1538.127643,3314.771194,105079.7462,467752.64,67329.51619,77008.40145,33003.60062,633.3407295,194.9258537,293741.7655,195928.4349,4093.383656,969.6585897,35257.58171,35257.58171,3062.736282,953.8612187,0.076053831,0.868147655,11066.42283,49410.89665,7551.657628,68028.97711,4915.339098,640161.9024,713106.2186,8/30/20
8/31/20,193,793595.6827,3538082.678,533173.7184,4864852.079,0,0,1,4450.998515,19843.8589,2990.383492,3664.866496,1570.65707,36.49259782,11.23152991,13912.50857,9275.005716,319.995181,80.80165158,1620.190158,1620.190158,287.311289,78.61156926,3912.90716,1676.960212,38.8235249,11.9489323,14844.24465,9896.163102,359.2578466,86.78341774,1725.699888,1725.699888,311.516637,86.32163663,63.01580022,1552.417403,3347.441628,106022.4155,471944.2852,67930.9153,77623.73535,33267.31515,638.5052424,196.5153646,296077.52,197485.6045,4138.914539,981.1125444,35529.52364,35529.52364,3103.519243,965.0284494,0.085615878,0.867264608,10923.88752,48774.76014,7455.541224,67154.18889,4962.874831,645897.6159,718014.6796,8/31/20
9/1/20,194,792719.0218,3534174.267,532584.7376,4859478.026,0,0,1,4519.921027,20151.1357,3036.688774,3619.459904,1551.197102,36.05715209,11.09751035,13742.14505,9161.43003,312.6645131,79.56001969,1601.224525,1601.224525,282.0620869,77.06176914,3871.056168,1659.024072,38.48734576,11.84546458,14687.04088,9791.360585,353.6112526,85.91337375,1707.919262,1707.919262,307.9840324,85.20488783,63.58652674,1566.468904,3379.575027,106955.2459,476092.4031,68526.39821,78230.29322,33527.26852,643.600291,198.0834961,298380.2895,199020.7842,4183.349371,992.3749978,35797.76474,35797.76474,3143.509126,975.9620712,0.094140041,0.866306567,10798.22472,48213.7257,7370.60035,66382.55077,5009.630457,651574.0473,722966.2285,9/1/20
9/2/20,195,791796.6702,3530062.152,531965.0598,4853823.882,0,0,1,4619.32228,20594.29568,3103.471062,3590.804968,1538.916415,35.76099464,11.00636032,13635.44173,9090.294486,306.4300115,78.60653405,1589.744398,1589.744398,277.7531277,75.77770342,3829.965613,1641.413834,38.14735384,11.74082338,14532.78086,9688.520571,347.8165044,85.01365432,1690.54027,1690.54027,304.2886649,84.04897038,64.15223848,1580.278687,3411.15928,107878.0989,480196.369,69115.87201,78830.66745,33784.57176,648.6438045,199.6357663,300659.9248,200540.541,4226.830493,1003.482966,36063.46311,36063.46311,3182.82683,986.6964177,0.100201516,0.865298594,10697.75636,47764.90435,7302.437802,65765.09851,5055.590205,657190.34,728011.0287,9/2/20
9/3/20,196,790793.7144,3525590.681,531291.2285,4847675.623,0,0,1,4776.14446,21293.45503,3208.831344,3581.473532,1534.917228,35.62906401,10.9657553,13602.1885,9068.125668,301.4658556,77.99348174,1586.904571,1586.904571,274.551794,74.80434827,3792.257832,1625.253357,37.82373262,11.64122067,14391.42291,9594.281939,342.0466685,84.12891722,1674.72562,1674.72562,300.5846697,82.89641655,64.71302607,1593.85096,3442.199168,108791.4664,484258.3594,69699.64342,79427.82407,34040.49603,653.6568287,201.1786527,302927.6985,202052.3902,4269.522095,1014.480027,36327.94459,36327.94459,3221.614279,997.2714574,0.109951257,0.864202534,10629.96172,47461.65394,7256.097611,65347.71327,5100.763154,662749.4693,733197.9457,9/3/20
9/4/20,197,789700.884,3520718.522,530557.0152,4840976.421,0,0,1,4989.431223,22244.35008,3352.127104,3595.043297,1540.732842,35.694863,10.98600662,13656.00645,9104.004297,297.9999041,77.79009761,1594.313371,1594.313371,272.6779313,74.20100388,3760.670407,1611.715889,37.53817136,11.55333189,14273.36767,9515.57845,336.4809028,83.30661081,1661.692017,1661.692017,297.0336862,81.79164192,65.26928908,1607.197075,3472.714957,109696.4807,488283.3967,70278.42766,80025.29003,34296.55287,658.6648556,202.720001,305197.0187,203565.2703,4311.619312,1025.419028,36592.78683,36592.78683,3260.043143,1007.735168,0.120488418,0.863008257,10603.93481,47344.53438,7237.715038,65186.18423,5145.181321,668258.305,738589.6706,9/4/20
9/5/20,198,788539.0742,3515538.832,529776.4585,4833854.365,0,0,1,5230.77641,23320.33782,3514.273791,3632.762032,1556.898014,35.97258212,11.07148178,13801.66426,9201.109504,296.1028684,78.02372532,1612.546053,1612.546053,272.2032855,73.98731578,3737.923821,1601.967352,37.31288619,11.48399462,14188.95538,9459.303589,331.2961909,82.59479845,1652.651654,1652.651654,293.7969574,80.77886593,65.82175496,1620.335854,3502.74306,110594.9355,492279.4438,70853.36283,80627.03566,34554.44385,663.6970237,204.2687793,307482.9827,205089.2463,4353.340419,1036.360218,36859.76787,36859.76787,3298.307651,1018.141634,0.128289736,0.861738598,10625.39216,47439.05032,7251.161839,65315.60432,5188.900669,673727.7422,744232.2471,9/5/20
9/6/20,199,787314.018,3510077.172,528953.4099,4826344.6,0,0,1,5490.323107,24477.47324,3688.649081,3693.545955,1582.948266,36.45651787,11.22042538,14035.0675,9356.711667,295.6908493,78.6793039,1641.14105,1641.14105,273.0519776,74.143513,3726.29622,1596.984094,37.16748162,11.43924265,14146.84893,9431.232619,326.6434251,82.03549875,1648.622789,1648.622789,291.0124149,79.89598954,66.37146275,1633.292694,3532.33393,111489.2293,496257.1525,71425.97548,81237.00962,34815.86126,668.7828256,205.8340649,309800.6097,206634.331,4394.900829,1047.364184,37130.65951,37130.65951,3336.599925,1028.544436,0.13487145,0.86039982,10696.0582,47752.90979,7297.631573,65746.59957,5231.998087,679172.3573,750150.9549,9/6/20
9/7/20,200,786081.0032,3504580.03,528125.0145,4818786.048,0,0,1,5714.459846,25476.74066,3839.234349,3772.696588,1616.869966,37.1100082,11.42155373,14338.36765,9558.911768,296.4603049,79.67789018,1678.018773,1678.018773,274.935911,74.59296815,3727.326781,1597.425763,37.11661548,11.42358729,14152.90479,9435.269861,322.631086,81.65987733,1650.2968,1650.2968,288.778694,79.17034229,66.91970852,1646.09842,3561.549579,112382.2264,500229.2478,71998.09251,81858.74577,35082.31962,673.9492527,207.4241649,312163.3457,208209.4883,4436.491946,1058.485878,37407.05194,37407.05194,3375.089633,1038.991226,0.134749142,0.859052346,10811.39086,48265.88323,7374.109062,66451.38316,5274.567708,684609.5667,756335.5175,9/7/20
9/8/20,201,784897.5938,3499304.043,527329.9461,4811531.583,0,0,1,5856.321199,26109.20025,3934.543267,3860.474086,1654.488894,37.8527179,11.65014163,14674.52956,9783.019707,297.804601,80.85108377,1718.838726,1718.838726,277.2752832,75.18050413,3741.175886,1603.361094,37.16513014,11.43851892,14207.73746,9471.824971,319.2919991,81.47832277,1657.750924,1657.750924,287.12292,78.61002478,67.46793999,1658.786346,3590.456987,113277.0106,504209.4328,72571.68557,82494.55161,35354.80783,679.2149246,209.04481,314579.9748,209820.5744,4478.240109,1069.762552,37689.98998,37689.98998,3413.88432,1049.51307,0.127928591,0.857759081,10957.60647,48916.5377,7471.368033,67345.5122,5316.711273,690058.1289,762720.3524,9/8/20
9/9/20,202,783816.2083,3494482.909,526603.4222,4804902.54,0,0,1,5881.446807,26221.21759,3951.423794,3944.009937,1690.289973,38.57593295,11.87272955,14994.59495,9996.396633,298.9443684,81.97472685,1757.843751,1757.843751,279.3224136,75.70534958,3766.211073,1614.09046,37.3046103,11.48144751,14305.1415,9536.761003,316.5620185,81.47363468,1670.260863,1670.260863,285.9798998,78.1982783,68.01757923,1671.388481,3619.120002,114176.4911,508210.6361,73148.61888,83144.81962,35633.49412,684.5849588,210.6975754,317051.9975,211468.5895,4520.172397,1081.203396,37979.66336,37979.66336,3452.996502,1060.115554,0.11542301,0.856577311,11113.83616,49611.84884,7575.415171,68301.10017,5358.526062,695535.7461,769195.3723,9/9/20
9/10/20,203,782863.3338,3490234.715,525963.2377,4799061.286,0,0,1,5784.79126,25790.29877,3886.486196,4010.227253,1718.668823,39.16677057,12.05457493,15248.78866,10165.85911,299.1076237,82.81965063,1789.162551,1789.162551,280.3351121,75.96750756,3799.01495,1628.149264,37.51289291,11.5455518,14432.11811,9621.412074,314.281364,81.6004781,1686.301254,1686.301254,285.1930759,77.89366574,68.56981956,1683.931251,3647.590297,115082.965,512243.0684,73730.36886,83807.73086,35917.59894,690.0485483,212.3791347,319572.4986,213148.9236,4562.204418,1092.785021,38275.27067,38275.27067,3492.331611,1070.775463,0.100445757,0.855535982,11256.34008,50245.98707,7670.316972,69172.64412,5400.091368,701056.4022,775629.1377,9/10/20
9/11/20,204,781972.0532,3486261.124,525364.4348,4793597.612,0,0,1,5647.647432,25178.87129,3794.346727,4052.712713,1736.876877,39.56612448,12.17748631,15412.67529,10275.11686,297.9261579,83.26983001,1809.894741,1809.894741,279.9577873,75.87069485,3835.088153,1643.609208,37.75863411,11.62118494,14571.54665,9714.364432,312.2311869,81.79520194,1703.857787,1703.857787,284.5493337,77.63937716,69.12545125,1696.431822,3675.899611,115997.7635,516312.6477,74317.79666,84479.7115,36205.59064,695.5818697,214.0821558,322127.8816,214852.5122,4604.165279,1104.45788,38575.22081,38575.22081,3531.711834,1081.447109,0.092985024,0.854561965,11369.41038,50748.9256,7745.52225,69863.85823,5441.456885,706628.2079,781933.523,9/11/20
9/12/20,205,781106.6144,3482402.743,524782.9935,4788292.351,0,0,1,5509.41107,24562.57298,3701.473244,4072.83847,1745.502201,39.77992273,12.24328819,15491.44381,10327.62921,295.4910717,83.34333298,1820.626788,1820.626788,278.2763131,75.4373514,3870.335613,1658.715263,38.01178948,11.69909998,14707.83979,9805.226529,310.2081374,81.9974895,1721.092667,1721.092667,283.8505668,77.38249405,69.68479973,1708.897237,3704.058143,116921.1641,520420.6074,74911.08945,85156.85806,36495.79631,701.1579756,215.798345,324703.2896,216569.4509,4645.869185,1116.166829,38877.77022,38877.77022,3570.944759,1092.080794,0.08961924,0.853616188,11449.12565,51103.17937,7798.385636,70350.69066,5482.640179,712252.8609,788086.1918,9/12/20
9/13/20,206,780180.7953,3478275.17,524160.9861,4782616.951,0,0,1,5449.173964,24294.01827,3661.003213,4078.727269,1748.025972,39.87177276,12.27155738,15515.98424,10343.98949,292.2785064,83.17511749,1824.981429,1824.981429,275.7472103,74.79000237,3901.982748,1672.278321,38.2505198,11.77257533,14830.43149,9886.954326,308.0710295,82.16439798,1736.756485,1736.756485,282.9586151,77.08609492,70.2477982,1721.32647,3732.059094,117852.6022,524564.4371,75509.89384,85836.00132,36786.85771,706.754391,217.5207849,327286.6555,218291.6948,4687.167809,1127.866672,39181.50023,39181.50023,3609.873779,1102.636369,0.095426888,0.852604426,11503.18074,51343.0486,7834.05775,70680.28708,5523.633362,717926.9332,794130.8536,9/13/20
9/14/20,207,779224.6914,3474012.578,523518.632,4776755.901,0,0,1,5426.558339,24193.19117,3645.809007,4079.077774,1748.176189,39.9125255,12.28410008,15519.39088,10346.26059,288.7958661,82.91335494,1826.850611,1826.850611,272.8582225,74.05968875,3929.166601,1683.928543,38.46605395,11.83891148,14936.02949,9957.352997,305.7710079,82.27999434,1750.455911,1750.455911,281.8242553,76.73714789,70.81415617,1733.714107,3759.886372,118791.0854,528739.7228,76113.58027,86515.58591,37078.10825,712.3595802,219.2459251,329872.0514,220015.2921,4727.991773,1139.535117,39485.71385,39485.71385,3648.418101,1113.094073,0.098266178,0.851559567,11542.8507,51518.79419,7860.092359,70921.73725,5564.414636,723644.3885,800130.5404,9/14/20
9/15/20,208,778283.2272,3469815.254,522886.1135,4770984.594,0,0,1,5394.260138,24049.1963,3624.109604,4076.186981,1746.937278,39.9211506,12.28675467,15510.39426,10340.26284,285.1924006,82.60015359,1827.253431,1827.253431,269.7557899,73.28449936,3951.985855,1693.708223,38.65658558,11.89755246,15025.00118,10016.66745,303.307809,82.34273018,1762.228525,1762.228525,280.4455368,76.33521178,71.38351259,1746.053844,3787.52208,119735.5488,532941.7274,76721.46991,87194.96804,37369.27202,717.9683013,220.9721524,332457.0169,221738.6024,4768.317887,1151.163223,39790.12115,39790.12115,3686.54147,1123.446026,0.096587073,0.850530708,11571.58038,51645.76882,7878.784948,71096.13415,5604.959437,729398.7461,806099.8397,9/15/20
9/16/20,209,777321.0965,3465525.792,522239.7102,4765086.599,0,0,1,5386.182583,24013.18419,3618.682735,4071.504052,1744.930308,39.90979181,12.28325872,15494.499,10329.666,281.5691971,82.26348017,1826.828605,1826.828605,266.5416627,72.49020009,3970.675913,1701.718248,38.82162926,11.94834887,15098.23347,10065.48898,300.6914159,82.35393573,1772.172239,1772.172239,278.8310699,75.88245934,71.95549282,1758.339722,3814.949127,120684.9739,537165.9184,77332.91084,87873.67318,37660.14565,723.5765035,222.69822,335039.7336,223460.4136,4808.133766,1162.744947,40094.50614,40094.50614,3724.218627,1133.687072,0.098617772,0.849479263,11591.79155,51734.76548,7891.74708,71218.30412,5645.244341,735183.8031,812047.3516,9/16/20
9/17/20,210,776346.9204,3461182.629,521585.2144,4759114.764,0,0,1,5390.452052,24032.21874,3621.551159,4067.365986,1743.156851,39.89843725,12.27976406,15480.59644,10320.39763,278.0696721,81.94623517,1826.619942,1826.619942,263.358454,71.71413164,3985.805996,1708.20257,38.96342444,11.99198996,15157.88415,10105.2561,297.9503238,82.32054475,1780.534705,1780.534705,277.0080123,75.38590252,72.52973273,1770.566291,3842.151524,121638.4328,541408.1646,77947.30713,88551.62385,37950.69593,729.182961,224.4237507,337619.8934,225180.5201,4847.448203,1174.280394,40398.82959,40398.82959,3761.445282,1143.817519,0.099818108,0.848414655,11607.66502,51804.4211,7901.775794,71313.86191,5685.247547,740993.9046,817993.014,9/17/20
9/18/20,211,775332.6049,3456660.513,520903.751,4752896.869,0,0,1,5430.750784,24211.88232,3648.625682,4066.549901,1742.8071,39.91109384,12.28365945,15479.25579,10319.50386,274.8604607,81.69903752,1827.870811,1827.870811,260.3717164,71.00006292,3998.191903,1713.510816,39.0863935,12.02983683,15207.05061,10138.03374,295.1266704,82.25386335,1787.674931,1787.674931,275.0173139,74.85618847,73.10591934,1782.729795,3869.117119,122595.1677,545665.0912,78564.1694,89229.10798,38241.04628,734.789118,226.1491888,340198.5784,226899.6434,4886.288626,1185.775353,40703.21574,40703.21574,3798.235838,1153.842573,0.103917328,0.847306181,11624.3707,51877.78403,7912.336766,71414.49149,5724.952832,746824.4282,823963.8726,9/18/20
9/19/20,212,774258.8468,3451873.384,520182.3515,4746314.582,0,0,1,5518.818004,24604.51186,3707.793251,4073.406163,1745.745498,39.98546119,12.3065479,15507.0431,10338.02873,272.1878878,81.59938408,1832.539446,1832.539446,257.8224066,70.41296781,4009.096625,1718.184268,39.19859459,12.06436959,15250.53399,10167.02266,292.2853835,82.1724675,1794.153887,1794.153887,272.9224036,74.31001903,73.68382945,1794.828666,3895.838465,123554.6638,549934.402,79183.16234,89907.02995,38531.58426,740.4009083,227.8763607,342779.2179,228620.0698,4924.712608,1197.244933,41008.06565,41008.06565,3834.634331,1163.775368,0.109954982,0.846132747,11649.98753,51990.87361,7928.854463,71569.7156,5764.35096,752672.2281,830006.2947,9/19/20
9/20/20,213,773115.1579,3446774.483,519413.9692,4739303.61,0,0,1,5656.395985,25217.87491,3800.224404,4092.357891,1753.867667,40.1605459,12.3604347,15580.8055,10387.20366,270.3000359,81.72707062,1842.621009,1842.621009,255.9524853,70.01853385,4020.279703,1722.977016,39.31217916,12.09932815,15295.02787,10196.68525,289.5160799,82.10305076,1800.757529,1800.757529,270.8108182,73.7706807,74.26338901,1806.864753,3922.315391,124516.7679,554215.4092,79804.18144,90587.0427,38823.0183,746.0297788,229.6087895,345368.0917,230345.9856,4962.813289,1208.715544,41314.11771,41314.11771,3870.719525,1173.638439,0.116935558,0.84488289,11693.41476,52183.36852,7957.309593,71834.09288,5803.443533,758536.3585,836173.895,9/20/20
9/21/20,214,771908.7724,3441396.062,518603.4644,4731908.298,0,0,1,5828.725421,25986.17016,3916.003166,4126.338338,1768.430716,40.46345957,12.45366412,15711.7186,10474.47907,269.3638314,82.13803836,1859.441414,1859.441414,254.925936,69.861395,4033.818313,1728.779277,39.44221268,12.13934929,15348.4372,10232.29147,286.9248871,82.07804797,1808.416544,1808.416544,268.7862264,73.26591596,74.84472753,1818.844199,3948.556657,125481.7921,558509.4929,80427.42034,91271.44074,39116.33175,751.6920276,231.3514913,347973.9238,232083.2071,5000.714247,1220.223542,41622.39996,41622.39996,3906.599904,1183.462403,0.122938234,0.843564517,11761.86533,52487.43114,8002.555389,72251.85186,5842.245584,764418.7053,842512.8028,9/21/20
9/22/20,215,770657.7212,3435818.508,517762.9513,4724239.18,0,0,1,6013.58316,26810.32026,4040.199013,4175.689939,1789.581403,40.89976705,12.5879489,15901.08813,10600.72542,269.4118673,82.84541137,1883.154303,1883.154303,254.7801742,69.95115036,4051.718626,1736.45084,39.60391495,12.18911729,15418.39799,10278.932,284.6168841,82.1301374,1818.030817,1818.030817,266.9516685,72.82333009,75.42820221,1830.777989,3974.581146,126450.5459,562820.246,81053.39199,91962.79407,39412.62603,757.4062734,233.1101966,350606.4879,233838.2498,5038.553073,1231.810177,41934.065,41934.065,3942.398076,1193.28169,0.126787686,0.842197331,11858.72156,52918.14784,8066.876562,72843.74596,5880.787337,770324.1838,849048.7171,9/22/20
9/23/20,216,769452.9125,3430447.117,516953.506,4716853.535,0,0,1,6125.697588,27310.15932,4115.522592,4234.305809,1814.70249,41.42064661,12.7482629,16125.64741,10750.43161,270.1443307,83.75372341,1910.9908,1910.9908,255.2410836,70.21055316,4075.314557,1746.563382,39.80825907,12.25200942,15509.98616,10339.99078,282.6694975,82.28349288,1830.196717,1830.196717,265.3845835,72.46342541,76.01437344,1842.681328,4000.416575,127424.2601,567153.1354,81682.8802,92663.29375,39712.84018,763.1888225,234.8899239,353274.1141,235616.6672,5076.453037,1243.51237,42250.09344,42250.09344,3978.224188,1203.127143,0.121165603,0.840880681,11977.11542,53444.907,8145.674681,73567.6971,5919.112277,776260.2757,855747.0851,9/23/20
9/24/20,217,768262.833,3425141.393,516153.9563,4709558.182,0,0,1,6205.87035,27667.59304,4169.386304,4294.8864,1840.6656,41.96549434,12.91595372,16357.58358,10905.05572,271.1928136,84.74376221,1939.638709,1939.638709,255.9716148,70.54449631,4104.497156,1759.07021,40.05611704,12.32829405,15622.78134,10415.18756,281.096896,82.54207491,1844.857756,1844.857756,264.1033984,72.1902852,76.60388754,1854.571142,4026.09466,128404.3075,571514.2592,82316.75997,93373.78656,40017.3371,769.0466972,236.6928346,355980.0107,237420.5983,5114.480479,1255.348776,42570.85645,42570.85645,4014.136038,1213.014887,0.118619414,0.839580127,12106.38523,54020.18374,8231.802725,74358.37169,5957.26969,782235.3267,862550.9681,9/24/20
9/25/20,218,767000.1076,3419511.792,515305.5999,4701817.5,0,0,1,6339.345494,28262.66444,4259.060983,4358.637493,1867.987497,42.54365879,13.09389861,16601.48794,11067.65863,272.6189522,85.83587834,1969.637345,1969.637345,257.0394725,70.97046035,4138.667181,1773.714506,40.34456621,12.41707165,15754.49553,10502.99702,279.8894622,82.90217524,1861.735284,1861.735284,263.1049278,72.00190513,77.19736104,1866.463987,4051.64732,129391.9437,575909.1939,82955.82976,94094.54717,40326.2345,774.9828421,238.5198349,358725.2057,239250.7283,5152.677955,1267.330165,42896.46449,42896.46449,4050.170511,1222.954992,0.124657691,0.838200184,12247.40587,54647.88559,8325.862023,75221.15349,5995.308668,788256.9674,869473.4295,9/25/20
9/26/20,219,765691.4377,3413677.357,514426.3758,4693795.17,0,0,1,6492.906974,28947.28663,4362.230579,4429.184599,1898.221971,43.18542852,13.29141965,16871.17152,11247.44768,274.611376,87.09241484,2002.62307,2002.62307,258.6311946,71.5392439,4177.895192,1790.526511,40.67512714,12.51881023,15905.39303,10603.59535,279.0642074,83.36894318,1880.854264,1880.854264,262.4113446,71.9033482,77.7954005,1878.37621,4077.106641,130388.3609,580343.2357,83600.84714,94826.47596,40639.91827,781.00455,240.3731695,361513.1109,241109.3318,5191.11454,1279.47622,43227.31083,43227.31083,4086.390668,1232.964683,0.127829944,0.836770031,12405.49906,55351.74453,8431.439798,76188.68339,6033.278252,794332.4437,876554.4054,9/26/20
9/27/20,220,764334.7357,3407628.781,513514.8817,4685478.399,0,0,1,6665.148423,29715.18961,4477.950228,4507.712536,1931.876801,43.90120804,13.5117191,17171.1463,11447.43087,277.23703,88.53590236,2039.126354,2039.126354,260.8192373,72.26996193,4222.548538,1809.663659,41.05136784,12.63460792,16076.86924,10717.91283,278.6501329,83.95157785,1902.374197,1902.374197,262.0565418,71.90293493,78.39865556,1890.325139,4102.513868,131394.8168,584821.9701,84252.60442,95570.81532,40958.92085,787.1215712,242.2558391,364348.4407,242999.5517,5229.874895,1291.811792,43563.94257,43563.94257,4122.875547,1243.06547,0.130959,0.835287388,12582.90044,56141.73389,8550.049779,77274.68411,6071.237663,800469.3913,883815.3131,9/27/20
