date,state,ML,ML_SPLINE,Low_90,High_90,Low_50,High_50
2020-03-12,AGUASCALIENTES,1.58,1.579573914137037,0.22,4.79,0.79,2.59
2020-03-13,AGUASCALIENTES,1.58,1.5826684430129498,0.24,4.74,0.8,2.58
2020-03-14,AGUASCALIENTES,1.59,1.5825486370696118,0.19,4.63,0.74,2.5100000000000002
2020-03-15,AGUASCALIENTES,1.6,1.6123339337920986,0.16,4.54,0.79,2.54
2020-03-16,AGUASCALIENTES,1.74,1.7275685912302903,0.15,4.7700000000000005,0.85,2.71
2020-03-17,AGUASCALIENTES,1.73,1.7344261263757963,0.13,4.59,0.86,2.67
2020-03-18,AGUASCALIENTES,1.73,1.7386286004004794,0.14,4.46,0.86,2.63
2020-03-19,AGUASCALIENTES,1.86,1.8409266704781486,0.19,4.63,0.96,2.79
2020-03-20,AGUASCALIENTES,1.84,1.8632585555145798,0.15,4.41,0.9400000000000001,2.71
2020-03-21,AGUASCALIENTES,1.96,1.9368154955975094,0.16,4.47,1.1,2.89
2020-03-22,AGUASCALIENTES,1.92,1.941476986879365,0.18,4.29,1.06,2.7800000000000002
2020-03-23,AGUASCALIENTES,2.02,2.0014676326675254,0.21,4.32,1.16,2.88
2020-03-24,AGUASCALIENTES,1.97,1.981662273081143,0.23,4.15,1.12,2.77
2020-03-25,AGUASCALIENTES,1.92,1.9196966039099896,0.2,3.97,1.1300000000000001,2.72
2020-03-26,AGUASCALIENTES,1.8800000000000001,1.8705641130243476,0.14,3.79,1.03,2.58
2020-03-27,AGUASCALIENTES,1.75,1.7611570822355853,0.1,3.5300000000000002,0.99,2.46
2020-03-28,AGUASCALIENTES,1.72,1.7149942703988752,0.11,3.47,0.96,2.41
2020-03-29,AGUASCALIENTES,1.61,1.608765931479606,0.06,3.2600000000000002,0.9,2.3000000000000003
2020-03-30,AGUASCALIENTES,1.51,1.5094202005805193,0.01,3.08,0.73,2.1
2020-03-31,AGUASCALIENTES,1.5,1.507178674013546,0.04,3.09,0.72,2.09
2020-04-01,AGUASCALIENTES,1.5,1.4930797396972735,0.01,3.0500000000000003,0.71,2.08
2020-04-02,AGUASCALIENTES,1.4000000000000001,1.3955013276526136,0.0,2.93,0.62,1.96
2020-04-03,AGUASCALIENTES,1.3900000000000001,1.407008986120231,0.0,2.93,0.5700000000000001,1.92
2020-04-04,AGUASCALIENTES,1.49,1.4698885732098934,0.0,3.0300000000000002,0.71,2.09
2020-04-05,AGUASCALIENTES,1.48,1.497162332257672,0.0,3.02,0.68,2.06
2020-04-06,AGUASCALIENTES,1.57,1.5545338333726635,0.01,3.11,0.73,2.14
2020-04-07,AGUASCALIENTES,1.55,1.5667815767776965,0.02,3.09,0.74,2.14
2020-04-08,AGUASCALIENTES,1.6400000000000001,1.6198627212941907,0.02,3.16,0.8,2.22
2020-04-09,AGUASCALIENTES,1.62,1.64098987900368,0.01,3.11,0.84,2.24
2020-04-10,AGUASCALIENTES,1.69,1.6728285580285471,0.03,3.18,0.89,2.3000000000000003
2020-04-11,AGUASCALIENTES,1.76,1.7753041214114738,0.13,3.3000000000000003,0.9500000000000001,2.36
2020-04-12,AGUASCALIENTES,1.9100000000000001,1.89197924225957,0.15,3.41,1.12,2.5300000000000002
2020-04-13,AGUASCALIENTES,1.94,1.9553741655557697,0.2,3.43,1.1300000000000001,2.52
2020-04-14,AGUASCALIENTES,1.97,1.9702021137218735,0.3,3.48,1.18,2.54
2020-04-15,AGUASCALIENTES,1.98,1.9592245535393982,0.3,3.43,1.2,2.5300000000000002
2020-04-16,AGUASCALIENTES,1.9100000000000001,1.9392545796055756,0.29,3.3200000000000003,1.17,2.46
2020-04-17,AGUASCALIENTES,1.92,1.9033117977805065,0.35000000000000003,3.33,1.22,2.48
2020-04-18,AGUASCALIENTES,1.85,1.8473816307363515,0.27,3.17,1.1500000000000001,2.38
2020-04-19,AGUASCALIENTES,1.79,1.79483639772704,0.22,3.0500000000000003,1.1400000000000001,2.34
2020-04-20,AGUASCALIENTES,1.74,1.7448831693884042,0.22,2.98,1.06,2.24
2020-04-21,AGUASCALIENTES,1.69,1.6884591569526641,0.2,2.9,1.01,2.17
2020-04-22,AGUASCALIENTES,1.6400000000000001,1.6284108666573398,0.17,2.82,0.99,2.13
2020-04-23,AGUASCALIENTES,1.6,1.615221984761145,0.16,2.7600000000000002,1.01,2.13
2020-04-24,AGUASCALIENTES,1.68,1.6696531488116275,0.22,2.84,1.07,2.18
2020-04-25,AGUASCALIENTES,1.69,1.6925468565489872,0.26,2.85,1.03,2.13
2020-04-26,AGUASCALIENTES,1.7,1.7111097283307217,0.28,2.84,1.06,2.14
2020-04-27,AGUASCALIENTES,1.75,1.7253657239716282,0.36,2.9,1.1300000000000001,2.19
2020-04-28,AGUASCALIENTES,1.69,1.7168903293862001,0.35000000000000003,2.83,1.08,2.12
2020-04-29,AGUASCALIENTES,1.69,1.6717221782218146,0.39,2.83,1.1,2.12
2020-04-30,AGUASCALIENTES,1.59,1.5937524950573887,0.3,2.68,1.04,2.04
2020-05-01,AGUASCALIENTES,1.5,1.5112111788641756,0.26,2.58,0.92,1.9100000000000001
2020-05-02,AGUASCALIENTES,1.51,1.4943568013978263,0.24,2.5500000000000003,0.9400000000000001,1.92
2020-05-03,AGUASCALIENTES,1.48,1.4834297256598017,0.21,2.49,0.91,1.8800000000000001
2020-05-04,AGUASCALIENTES,1.4000000000000001,1.4165357610427944,0.15,2.38,0.8300000000000001,1.79
2020-05-05,AGUASCALIENTES,1.3800000000000001,1.3515682196196108,0.16,2.36,0.8300000000000001,1.78
2020-05-06,AGUASCALIENTES,1.27,1.2954872205138577,0.07,2.2,0.72,1.6600000000000001
2020-05-07,AGUASCALIENTES,1.25,1.2416391118232617,0.09,2.2,0.68,1.62
2020-05-08,AGUASCALIENTES,1.23,1.215187230735872,0.06,2.16,0.65,1.59
2020-05-09,AGUASCALIENTES,1.22,1.2384714815380597,0.1,2.18,0.7000000000000001,1.6300000000000001
2020-05-10,AGUASCALIENTES,1.29,1.290721047819157,0.09,2.22,0.71,1.6500000000000001
2020-05-11,AGUASCALIENTES,1.35,1.3403874329942358,0.14,2.3000000000000003,0.77,1.71
2020-05-12,AGUASCALIENTES,1.36,1.3609508310025493,0.15,2.31,0.81,1.74
2020-05-13,AGUASCALIENTES,1.34,1.3460061978800781,0.16,2.29,0.8,1.72
2020-05-14,AGUASCALIENTES,1.31,1.3013534383555885,0.13,2.24,0.81,1.72
2020-05-15,AGUASCALIENTES,1.25,1.2614974898322528,0.12,2.18,0.6900000000000001,1.6
2020-05-16,AGUASCALIENTES,1.27,1.2592946144576584,0.12,2.19,0.77,1.67
2020-05-17,AGUASCALIENTES,1.29,1.2923013406826325,0.15,2.22,0.75,1.6500000000000001
2020-05-18,AGUASCALIENTES,1.34,1.349249263533813,0.18,2.27,0.88,1.77
2020-05-19,AGUASCALIENTES,1.43,1.4161763590145666,0.26,2.37,0.89,1.78
2020-05-20,AGUASCALIENTES,1.46,1.4683461270351856,0.3,2.4,0.92,1.8
2020-05-21,AGUASCALIENTES,1.49,1.4868160187230175,0.36,2.44,1.02,1.8800000000000001
2020-05-22,AGUASCALIENTES,1.48,1.486593766166712,0.37,2.42,0.99,1.84
2020-05-23,AGUASCALIENTES,1.5,1.4883082265434198,0.4,2.43,1.0,1.84
2020-05-24,AGUASCALIENTES,1.49,1.5011224764229962,0.4,2.4,0.98,1.81
2020-05-25,AGUASCALIENTES,1.53,1.5215469147267149,0.49,2.46,1.07,1.8800000000000001
2020-05-26,AGUASCALIENTES,1.51,1.5170159496068942,0.48,2.42,1.04,1.84
2020-05-27,AGUASCALIENTES,1.49,1.4854535135913869,0.49,2.4,1.02,1.81
2020-05-28,AGUASCALIENTES,1.45,1.4493352678319664,0.42,2.31,0.98,1.76
2020-05-29,AGUASCALIENTES,1.46,1.4662148446432444,0.49,2.35,1.0,1.77
2020-05-30,AGUASCALIENTES,1.52,1.516715919903466,0.55,2.39,1.06,1.82
2020-05-31,AGUASCALIENTES,1.57,1.5586089830303242,0.61,2.42,1.16,1.9000000000000001
2020-06-01,AGUASCALIENTES,1.54,1.5592356327376344,0.6,2.38,1.12,1.85
2020-06-02,AGUASCALIENTES,1.53,1.5242219049237031,0.62,2.37,1.11,1.83
2020-06-03,AGUASCALIENTES,1.48,1.4700605280450525,0.56,2.29,1.06,1.77
2020-06-04,AGUASCALIENTES,1.41,1.4184265636065705,0.5,2.21,1.02,1.72
2020-06-05,AGUASCALIENTES,1.3900000000000001,1.3900551048873364,0.52,2.21,0.96,1.6600000000000001
2020-06-06,AGUASCALIENTES,1.4000000000000001,1.3967390392148245,0.51,2.19,0.99,1.68
2020-06-07,AGUASCALIENTES,1.42,1.4225976286264947,0.5700000000000001,2.23,1.06,1.74
2020-06-08,AGUASCALIENTES,1.3800000000000001,1.3823197932661793,0.5,2.15,0.97,1.6500000000000001
2020-06-09,AGUASCALIENTES,1.3,1.2944441927349255,0.41000000000000003,2.05,0.93,1.6
2020-06-10,AGUASCALIENTES,1.21,1.2098314399486156,0.37,1.99,0.8300000000000001,1.5
2020-06-11,AGUASCALIENTES,1.17,1.1691414543339707,0.29,1.9100000000000001,0.78,1.45
2020-06-12,AGUASCALIENTES,1.16,1.1722313813610763,0.27,1.8900000000000001,0.77,1.44
2020-06-13,AGUASCALIENTES,1.22,1.208757673010858,0.38,2.0,0.8300000000000001,1.5
2020-06-14,AGUASCALIENTES,1.26,1.2616520384254615,0.4,2.02,0.86,1.53
2020-06-15,AGUASCALIENTES,1.29,1.2869472153919133,0.45,2.06,0.9400000000000001,1.6
2020-06-16,AGUASCALIENTES,1.24,1.2489901430958372,0.39,1.99,0.85,1.51
2020-06-17,AGUASCALIENTES,1.18,1.172283537672368,0.33,1.92,0.78,1.44
2020-06-18,AGUASCALIENTES,1.09,1.0933787693964283,0.24,1.81,0.68,1.34
2020-06-19,AGUASCALIENTES,1.04,1.036866048152587,0.18,1.74,0.63,1.29
2020-06-20,AGUASCALIENTES,1.01,1.0153280087418841,0.17,1.72,0.62,1.28
2020-06-21,AGUASCALIENTES,1.01,1.0085035257700963,0.14,1.7,0.64,1.3
2020-06-22,AGUASCALIENTES,1.01,1.000015707851064,0.14,1.7,0.58,1.25
2020-06-23,AGUASCALIENTES,0.96,0.9767130433471279,0.11,1.6500000000000001,0.54,1.21
2020-06-24,AGUASCALIENTES,0.9400000000000001,0.9328449729169884,0.11,1.6400000000000001,0.53,1.2
2020-06-25,AGUASCALIENTES,0.9,0.8922647464047878,0.08,1.59,0.48,1.1500000000000001
2020-06-26,AGUASCALIENTES,0.88,0.8862265659510282,0.04,1.55,0.47000000000000003,1.1400000000000001
2020-06-27,AGUASCALIENTES,0.93,0.9352162570153473,0.09,1.6300000000000001,0.51,1.19
2020-06-28,AGUASCALIENTES,1.02,1.0166461383339245,0.15,1.74,0.64,1.32
2020-06-29,AGUASCALIENTES,1.1,1.0971601519620742,0.22,1.84,0.73,1.41
2020-06-30,AGUASCALIENTES,1.1500000000000001,1.1434022399551114,0.26,1.8900000000000001,0.75,1.43
2020-07-01,AGUASCALIENTES,1.12,1.1340422018773784,0.24,1.85,0.6900000000000001,1.37
2020-07-02,AGUASCALIENTES,1.1,1.0958532673293273,0.24,1.84,0.72,1.3900000000000001
2020-07-03,AGUASCALIENTES,1.07,1.0676345234204394,0.19,1.78,0.67,1.34
2020-07-04,AGUASCALIENTES,1.08,1.0776243053209962,0.21,1.8,0.67,1.34
2020-07-05,AGUASCALIENTES,1.11,1.1118179404444843,0.26,1.85,0.7000000000000001,1.37
2020-07-06,AGUASCALIENTES,1.1400000000000001,1.1456500042651907,0.29,1.8800000000000001,0.77,1.43
2020-07-07,AGUASCALIENTES,1.16,1.154555072257403,0.3,1.8900000000000001,0.77,1.43
2020-07-08,AGUASCALIENTES,1.1300000000000001,1.1243291731310412,0.26,1.84,0.71,1.37
2020-07-09,AGUASCALIENTES,1.07,1.0822141485385603,0.22,1.78,0.71,1.36
2020-07-10,AGUASCALIENTES,1.07,1.0658132933680475,0.25,1.8,0.7000000000000001,1.35
2020-07-11,AGUASCALIENTES,1.1,1.0971111782967655,0.25,1.81,0.72,1.37
2020-07-12,AGUASCALIENTES,1.1400000000000001,1.135617477158675,0.33,1.8900000000000001,0.75,1.4000000000000001
2020-07-13,AGUASCALIENTES,1.1300000000000001,1.1363865859193751,0.27,1.83,0.72,1.37
2020-07-14,AGUASCALIENTES,1.09,1.0991266859143132,0.24,1.79,0.75,1.3900000000000001
2020-07-15,AGUASCALIENTES,1.05,1.0368600779515713,0.22,1.75,0.6900000000000001,1.33
2020-07-16,AGUASCALIENTES,0.97,0.9712117553599209,0.14,1.6400000000000001,0.6,1.24
2020-07-17,AGUASCALIENTES,0.93,0.9259573845983049,0.09,1.58,0.5700000000000001,1.21
2020-07-18,AGUASCALIENTES,0.91,0.9171943312002298,0.1,1.58,0.5,1.1500000000000001
2020-07-19,AGUASCALIENTES,0.92,0.9303067569974542,0.09,1.58,0.52,1.17
2020-07-20,AGUASCALIENTES,0.96,0.9430005228963003,0.15,1.6600000000000001,0.59,1.24
2020-07-21,AGUASCALIENTES,0.9400000000000001,0.9382560103781505,0.1,1.61,0.5700000000000001,1.22
2020-07-22,AGUASCALIENTES,0.92,0.9201516832246281,0.09,1.59,0.56,1.21
2020-07-23,AGUASCALIENTES,0.89,0.8980405257924178,0.07,1.55,0.51,1.16
2020-07-24,AGUASCALIENTES,0.87,0.8796299606607474,0.09,1.56,0.51,1.16
2020-07-25,AGUASCALIENTES,0.86,0.8660451632990228,0.05,1.52,0.43,1.09
2020-07-26,AGUASCALIENTES,0.86,0.8567657473991939,0.05,1.53,0.45,1.11
2020-07-27,AGUASCALIENTES,0.87,0.8512713266532106,0.04,1.53,0.48,1.1400000000000001
2020-07-28,AGUASCALIENTES,0.86,0.8490415147530226,0.05,1.53,0.46,1.12
2020-07-29,AGUASCALIENTES,0.86,0.84955592539058,0.04,1.53,0.51,1.17
2020-07-30,AGUASCALIENTES,0.8300000000000001,0.8522941722578329,0.01,1.48,0.43,1.09
2020-07-31,AGUASCALIENTES,0.84,0.8554423512181474,0.02,1.5,0.39,1.06
2020-08-01,AGUASCALIENTES,0.84,0.8520124868205573,0.06,1.54,0.42,1.09
2020-08-02,AGUASCALIENTES,0.85,0.8337230857855129,0.05,1.54,0.45,1.12
2020-08-03,AGUASCALIENTES,0.81,0.7970439864746764,0.02,1.49,0.38,1.05
2020-08-04,AGUASCALIENTES,0.77,0.7574503538145569,0.0,1.45,0.38,1.04
2020-08-05,AGUASCALIENTES,0.71,0.735168684372876,0.0,1.4000000000000001,0.31,0.96
2020-08-06,AGUASCALIENTES,0.75,0.7485986177068091,0.0,1.44,0.37,1.03
2020-08-07,AGUASCALIENTES,0.81,0.8088323653313518,0.01,1.5,0.38,1.06
2020-08-08,AGUASCALIENTES,0.92,0.9137438035664556,0.07,1.6300000000000001,0.53,1.22
2020-08-09,AGUASCALIENTES,1.02,1.0156408959940724,0.14,1.75,0.59,1.29
2020-08-10,AGUASCALIENTES,1.06,1.070374695442619,0.15,1.78,0.62,1.32
2020-08-11,AGUASCALIENTES,1.09,1.0935345244643733,0.21,1.84,0.6900000000000001,1.3800000000000001
2020-08-12,AGUASCALIENTES,1.1300000000000001,1.1156442730425757,0.25,1.8800000000000001,0.7000000000000001,1.3900000000000001
2020-08-13,AGUASCALIENTES,1.1500000000000001,1.1575455673022288,0.26,1.8900000000000001,0.75,1.43
2020-08-14,AGUASCALIENTES,1.2,1.2013509779353755,0.35000000000000003,1.97,0.8300000000000001,1.5
2020-08-15,AGUASCALIENTES,1.22,1.2194908117758185,0.36,1.97,0.8,1.47
2020-08-16,AGUASCALIENTES,1.19,1.1933260267887842,0.37,1.96,0.8,1.46
2020-08-17,AGUASCALIENTES,1.1500000000000001,1.1399401854651936,0.29,1.87,0.74,1.4000000000000001
2020-08-18,AGUASCALIENTES,1.08,1.0853475014273888,0.22,1.78,0.7000000000000001,1.35
2020-08-19,AGUASCALIENTES,1.05,1.0503489730529847,0.19,1.74,0.67,1.32
2020-08-20,AGUASCALIENTES,1.04,1.03489273774068,0.22,1.76,0.66,1.31
2020-08-21,AGUASCALIENTES,1.02,1.0337137176444433,0.21,1.74,0.63,1.28
2020-08-22,AGUASCALIENTES,1.05,1.0415468349182442,0.19,1.74,0.67,1.32
2020-08-23,AGUASCALIENTES,1.05,1.0522939594497778,0.22,1.76,0.66,1.31
2020-08-24,AGUASCALIENTES,1.06,1.0565247520616416,0.2,1.75,0.67,1.32
2020-08-25,AGUASCALIENTES,1.05,1.0439758213101598,0.22,1.76,0.65,1.3
2020-08-26,AGUASCALIENTES,1.01,1.0095281086978711,0.21,1.73,0.6,1.25
2020-08-27,AGUASCALIENTES,0.9500000000000001,0.9686398875121762,0.12,1.62,0.54,1.19
2020-08-28,AGUASCALIENTES,0.9500000000000001,0.9419137639866906,0.13,1.6300000000000001,0.55,1.2
2020-08-29,AGUASCALIENTES,0.9500000000000001,0.9499523443550293,0.1,1.61,0.56,1.21
2020-08-30,AGUASCALIENTES,1.01,0.9970011566951501,0.15,1.69,0.65,1.3
2020-08-31,AGUASCALIENTES,1.01,1.0218774164623747,0.18,1.71,0.64,1.29
2020-09-01,AGUASCALIENTES,0.97,0.9741664316565536,0.17,1.68,0.58,1.23
2020-09-02,AGUASCALIENTES,0.91,0.9004624033702903,0.07,1.56,0.51,1.16
2020-09-03,AGUASCALIENTES,0.8300000000000001,0.8285175445644147,0.04,1.48,0.4,1.05
2020-09-04,AGUASCALIENTES,0.77,0.7745922784917656,0.01,1.42,0.39,1.03
2020-09-05,AGUASCALIENTES,0.74,0.7549470284051824,0.0,1.3900000000000001,0.33,0.97
2020-09-06,AGUASCALIENTES,0.8,0.7770123324657019,0.02,1.46,0.44,1.09
2020-09-07,AGUASCALIENTES,0.81,0.8128991884671544,0.04,1.49,0.39,1.05
2020-09-08,AGUASCALIENTES,0.8200000000000001,0.8258887091115681,0.05,1.51,0.43,1.09
2020-09-09,AGUASCALIENTES,0.78,0.7917308699341798,0.02,1.46,0.36,1.02
2020-09-10,AGUASCALIENTES,0.75,0.7360510978030651,0.0,1.42,0.38,1.03
2020-09-11,AGUASCALIENTES,0.71,0.6969436824195077,0.0,1.4000000000000001,0.28,0.93
2020-09-12,AGUASCALIENTES,0.6900000000000001,0.7039171308434188,0.0,1.4000000000000001,0.27,0.92
2020-09-13,AGUASCALIENTES,0.74,0.7521368195692177,0.01,1.44,0.33,0.99
2020-09-14,AGUASCALIENTES,0.8300000000000001,0.8281823424499503,0.03,1.53,0.41000000000000003,1.09
2020-09-15,AGUASCALIENTES,0.9400000000000001,0.9185002078126968,0.08,1.6500000000000001,0.56,1.25
2020-09-16,AGUASCALIENTES,0.99,1.0090045818806765,0.09,1.69,0.54,1.24
2020-09-17,AGUASCALIENTES,1.1,1.0854765453511428,0.2,1.84,0.66,1.36
2020-09-18,AGUASCALIENTES,1.1300000000000001,1.133697178921349,0.24,1.8800000000000001,0.72,1.41
2020-09-19,AGUASCALIENTES,1.1300000000000001,1.1443566959966947,0.25,1.8800000000000001,0.77,1.45
2020-09-20,AGUASCALIENTES,1.1400000000000001,1.1277818408151619,0.27,1.8900000000000001,0.73,1.41
2020-09-21,AGUASCALIENTES,1.1,1.0992084903228794,0.25,1.85,0.72,1.3900000000000001
2020-09-22,AGUASCALIENTES,1.07,1.072245568229666,0.19,1.78,0.67,1.34
2020-09-23,AGUASCALIENTES,1.06,1.0539941853001087,0.19,1.77,0.64,1.31
2020-09-24,AGUASCALIENTES,1.03,1.0499284990624849,0.16,1.73,0.68,1.34
2020-09-25,AGUASCALIENTES,1.07,1.0631386777156036,0.19,1.77,0.7000000000000001,1.36
2020-09-26,AGUASCALIENTES,1.1,1.087178932140396,0.24,1.82,0.72,1.3800000000000001
2020-09-27,AGUASCALIENTES,1.11,1.1132194838883256,0.24,1.82,0.71,1.37
2020-09-28,AGUASCALIENTES,1.1300000000000001,1.1340274398225105,0.26,1.84,0.72,1.3800000000000001
2020-09-29,AGUASCALIENTES,1.16,1.1487574480526959,0.32,1.8900000000000001,0.78,1.43
2020-09-30,AGUASCALIENTES,1.16,1.1581610420002832,0.33,1.8900000000000001,0.76,1.41
2020-10-01,AGUASCALIENTES,1.16,1.1629897550866728,0.35000000000000003,1.9000000000000001,0.8,1.44
2020-10-02,AGUASCALIENTES,1.1400000000000001,1.163995120733266,0.34,1.8800000000000001,0.76,1.4000000000000001
2020-10-03,AGUASCALIENTES,1.16,1.1619286723614644,0.34,1.8800000000000001,0.77,1.41
2020-10-04,AGUASCALIENTES,1.16,1.157541943392668,0.35000000000000003,1.8800000000000001,0.81,1.44
2020-10-05,AGUASCALIENTES,1.16,1.1518280690827791,0.38,1.9000000000000001,0.79,1.42
2020-10-06,AGUASCALIENTES,1.16,1.1467465920257045,0.34,1.86,0.77,1.4000000000000001
2020-10-07,AGUASCALIENTES,1.16,1.14449865664985,0.36,1.87,0.8200000000000001,1.44
2020-10-08,AGUASCALIENTES,1.1400000000000001,1.1472854073836232,0.36,1.86,0.78,1.4000000000000001
2020-10-09,AGUASCALIENTES,1.1400000000000001,1.1573079886554298,0.34,1.84,0.77,1.3900000000000001
2020-10-10,AGUASCALIENTES,1.16,1.176767544893678,0.39,1.8800000000000001,0.78,1.4000000000000001
2020-10-11,AGUASCALIENTES,1.21,1.206081975380607,0.41000000000000003,1.9000000000000001,0.87,1.48
2020-10-12,AGUASCALIENTES,1.25,1.2385361988137893,0.46,1.94,0.88,1.49
2020-10-13,AGUASCALIENTES,1.29,1.265631888744631,0.54,2.0,0.9400000000000001,1.54
2020-10-14,AGUASCALIENTES,1.28,1.278870718724538,0.52,1.97,0.91,1.51
2020-10-15,AGUASCALIENTES,1.25,1.2748922738492692,0.48,1.92,0.91,1.5
2020-10-16,AGUASCALIENTES,1.25,1.2708877853919964,0.49,1.92,0.89,1.48
2020-10-17,AGUASCALIENTES,1.3,1.2891863961702446,0.54,1.96,0.97,1.55
2020-10-18,AGUASCALIENTES,1.36,1.3430761106788303,0.63,2.0300000000000002,1.0,1.58
2020-10-19,AGUASCALIENTES,1.42,1.4096803801217355,0.7000000000000001,2.08,1.07,1.6400000000000001
2020-10-20,AGUASCALIENTES,1.45,1.4570815173802325,0.75,2.11,1.12,1.68
2020-10-21,AGUASCALIENTES,1.44,1.4533618353355942,0.71,2.06,1.1400000000000001,1.69
2020-10-22,AGUASCALIENTES,1.3900000000000001,1.3889209365247925,0.6900000000000001,2.02,1.05,1.6
2020-10-23,AGUASCALIENTES,1.35,1.3434275821075947,0.64,1.96,1.04,1.58
2020-10-24,AGUASCALIENTES,1.3800000000000001,1.379645440857879,0.67,1.98,1.05,1.59
2020-10-25,AGUASCALIENTES,1.42,1.422301501780798,0.74,2.0300000000000002,1.11,1.6400000000000001
2020-10-26,AGUASCALIENTES,1.43,1.4323117654303965,0.75,2.0300000000000002,1.1,1.6300000000000001
2020-10-27,AGUASCALIENTES,1.4000000000000001,1.396096794209979,0.75,2.0100000000000002,1.09,1.61
2020-10-28,AGUASCALIENTES,1.33,1.3266840043294108,0.68,1.93,1.0,1.52
2020-10-29,AGUASCALIENTES,1.24,1.2503871052646118,0.5700000000000001,1.82,0.96,1.47
2020-10-30,AGUASCALIENTES,1.23,1.220058125749156,0.59,1.83,0.9400000000000001,1.45
2020-10-31,AGUASCALIENTES,1.26,1.2653549510540443,0.61,1.85,0.96,1.47
2020-11-01,AGUASCALIENTES,1.31,1.3134947948807842,0.66,1.8900000000000001,0.99,1.5
2020-11-02,AGUASCALIENTES,1.34,1.3293630338077322,0.7000000000000001,1.92,1.07,1.57
2020-11-03,AGUASCALIENTES,1.29,1.2947192659517042,0.66,1.87,0.98,1.48
2020-11-04,AGUASCALIENTES,1.2,1.2043055546526062,0.55,1.76,0.89,1.3900000000000001
2020-11-05,AGUASCALIENTES,1.11,1.1047938241427115,0.46,1.67,0.8,1.3
2020-11-06,AGUASCALIENTES,1.05,1.0558384638773826,0.41000000000000003,1.62,0.74,1.24
2020-11-07,AGUASCALIENTES,1.1,1.0944601647486834,0.47000000000000003,1.68,0.8,1.3
2020-11-08,AGUASCALIENTES,1.17,1.1671448233954842,0.53,1.74,0.86,1.36
2020-11-09,AGUASCALIENTES,1.2,1.2078363814253297,0.58,1.78,0.88,1.3800000000000001
2020-11-10,AGUASCALIENTES,1.19,1.1908457545736615,0.55,1.75,0.92,1.41
2020-11-11,AGUASCALIENTES,1.12,1.1110469479670895,0.5,1.69,0.8300000000000001,1.32
2020-11-12,AGUASCALIENTES,1.0,1.0051993501690017,0.38,1.57,0.72,1.21
2020-11-13,AGUASCALIENTES,0.92,0.9205336956019807,0.3,1.49,0.66,1.1500000000000001
2020-11-14,AGUASCALIENTES,0.9,0.8987596060519945,0.27,1.47,0.59,1.09
2020-11-15,AGUASCALIENTES,0.96,0.9595022527585588,0.33,1.54,0.67,1.17
2020-11-16,AGUASCALIENTES,1.09,1.0937244678718372,0.43,1.6500000000000001,0.79,1.29
2020-11-17,AGUASCALIENTES,1.22,1.213896707789098,0.5700000000000001,1.78,0.9,1.4000000000000001
2020-11-18,AGUASCALIENTES,1.26,1.2656383226871053,0.64,1.83,0.97,1.46
2020-11-19,AGUASCALIENTES,1.23,1.22895968033588,0.61,1.79,0.92,1.41
2020-11-20,AGUASCALIENTES,1.16,1.1525906459507302,0.56,1.73,0.9,1.3800000000000001
2020-11-21,AGUASCALIENTES,1.05,1.0553617615001063,0.44,1.61,0.78,1.26
2020-11-22,AGUASCALIENTES,0.9400000000000001,0.9435491162569425,0.33,1.5,0.62,1.11
2020-11-23,AGUASCALIENTES,0.8200000000000001,0.8234287994941745,0.17,1.34,0.51,1.0
2020-11-24,AGUASCALIENTES,0.71,0.7046014965449302,0.07,1.21,0.41000000000000003,0.9
2020-11-25,AGUASCALIENTES,0.62,0.6099662769831092,0.02,1.12,0.32,0.81
2020-11-26,AGUASCALIENTES,0.56,0.5657468064428037,0.0,1.07,0.23,0.72
2020-11-27,AGUASCALIENTES,0.58,0.5929769486494716,0.01,1.1,0.24,0.74
2020-11-28,AGUASCALIENTES,0.7000000000000001,0.6919313596940312,0.08,1.25,0.37,0.89
2020-11-29,AGUASCALIENTES,0.84,0.8282813285047177,0.14,1.3900000000000001,0.52,1.05
2020-11-30,AGUASCALIENTES,0.87,0.884370174448199,0.18,1.44,0.55,1.08
2020-12-01,AGUASCALIENTES,0.85,0.8504328174556106,0.18,1.43,0.53,1.06
2020-12-02,AGUASCALIENTES,0.76,0.7510304689127167,0.1,1.32,0.43,0.96
2020-12-03,AGUASCALIENTES,0.61,0.6152085644562564,0.01,1.1400000000000001,0.34,0.85
2020-12-04,AGUASCALIENTES,0.49,0.48994943672687064,0.0,1.06,0.19,0.68
2020-12-05,AGUASCALIENTES,0.42,0.41752683517967903,0.0,1.03,0.13,0.61
2020-12-06,AGUASCALIENTES,0.4,0.4034432795238162,0.0,1.03,0.11,0.59
2020-12-07,AGUASCALIENTES,0.44,0.4372086770324343,0.0,1.07,0.17,0.66
2020-12-08,AGUASCALIENTES,0.48,0.4811337149807394,0.0,1.1,0.15,0.66
2020-12-09,AGUASCALIENTES,0.51,0.5100324181056576,0.0,1.1300000000000001,0.19,0.71
2020-12-10,AGUASCALIENTES,0.56,0.5604491866263822,0.0,1.17,0.2,0.74
2020-12-11,AGUASCALIENTES,0.63,0.6263027857730831,0.03,1.24,0.3,0.85
2020-12-12,AGUASCALIENTES,0.68,0.686029786413372,0.05,1.3,0.31,0.88
2020-12-13,AGUASCALIENTES,0.72,0.7180667594148609,0.03,1.31,0.38,0.9500000000000001
